created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2018-12-06 16:34:30+00:00,1070718133307105280,stream Retrograde now! ⚡️,1953,429,2,27915,TheLoliaba
2020-05-20 08:55:56+00:00,1263030656302493698,sid 🪴💮,1210,139,28,13464,iwsa_fm
2015-09-17 23:52:35+00:00,3690834502,𝕿𝖗𝖊𝖛𝖔𝖗 *Commissions Closed*,118,358,4,24690,CapitalCitySol
2019-10-06 21:06:53+00:00,1180952542076735488,alijahig,6,35,0,18,alijahig
2020-07-18 18:32:08+00:00,1284556547163652102,Synthetic Jules,453,445,5,4290,SyntheticJules
2021-01-01 16:57:16+00:00,1345051391321108480,NotTHATKaren,166,468,0,6665,justmombling
2019-03-26 16:33:46+00:00,1110580614753931264,Kimberly Padgett,370,1093,1,5401,KimberlyPadget9
2021-01-16 10:58:20+00:00,1350396887925403649,USA1,79,833,0,6022,USA134670301
2019-11-08 21:10:20+00:00,1192912224253284353,Grape,4921,949,17,9543,Grape_AD
2018-11-22 15:26:09+00:00,1065627500775116800,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,838,2432,2,96819,SueChester7
2018-09-21 06:10:27+00:00,1043019605130633218,Bri,2884,2204,6,15219,_bridude_
2017-11-03 03:33:11+00:00,926291136653688832,King Bezo$ Buck$,4952,5156,9,28557,Bezosbucks
2021-01-06 19:47:17+00:00,1346904910424461314,MakePutinPay,400,1572,1,33530,EchoOmens
2018-09-14 18:06:26+00:00,1040663074032644098,æzriəl 🌊,2385,2304,3,22106,TweetofAzrael
2020-08-11 04:21:22+00:00,1293039625330520065,khristel in denial era,193,170,7,37356,greatkingtooru_
2019-03-06 00:50:23+00:00,1103095443872014336,xelor on goblin mode,1787,4518,15,57069,xelor_official
2016-03-01 15:36:28+00:00,704691782119002112,MPW-VT,115,395,5,7314,MarianW19953135
2017-08-13 08:41:10+00:00,896652837886799872,Adamantanamine⛑,2443,2142,0,22439,wired_differen
2019-02-23 22:00:29+00:00,1099428810502623232,Deezasta👽,2467,3038,0,27041,pettyorprettyx
2020-11-27 16:29:47+00:00,1332360877295726593,CharmyBeeBoi,2338,131,12,838,BoiCharmy
2017-09-11 10:24:43+00:00,907188144050774016,The Jabberwocky,1079,974,2,28987,y_egwuogu
2016-11-18 01:40:09+00:00,799426939211706368,E 🍂 || ia,524,646,5,15007,kissy_medicine
2019-02-14 16:36:51+00:00,1096085874444365825,Kat ~ Jin Harem AUs 💜🤍🖤 (ia),5466,727,0,87241,JinSquishes
2017-09-07 19:33:24+00:00,905876674553581568,Kimberly,2190,2006,4,37525,klr_reno
2019-08-25 08:39:47+00:00,1165544073962196993,خراب عورت,6284,617,14,10381,KharabAurat
2018-03-15 00:58:02+00:00,974087291202363392,World Full of Purple💜,1160,1260,4,46508,redalpha23sims
2018-06-20 08:47:31+00:00,1009357062004985856,javin2018,2575,2980,0,19301,javi20182
2009-04-17 21:15:49+00:00,32589695,rekateable,697,647,12,2958,KatieDeroo
